"95","sam","sku1","2"
"96","sam","sku1","2"
"97","sam","sku1","2"
"98","sam","sku1","2"
"99","sam","sku1","2"
"100","sam","sku1","2"
"101","sam","sku1","2"
"102","sam","sku1","2"
"103","sam","sku1","2"
"104","sam","sku1","2"
"105","sam","sku1","2"
"106","sam","sku1","2"
"107","sam","sku1","2"
"108","sam","sku1","2"
"109","sam","sku1","2"
"110","sam","sku1","2"
"111","sam","sku1","2"
"112","sam","sku1","2"
"113","sam","sku1","2"
"114","sam","sku1","2"
"115","sam","sku1","2"
"116","sam","sku1","2"
"117","sam","sku1","2"
"118","sam","sku1","2"
"119","sam","sku1","2"
"120","sam","sku1","2"
"121","sam","sku1","2"
"122","sam","sku1","2"
"123","sam","sku1","2"
"124","sam","sku1","2"
"125","sam","sku1","2"
"126","sam","sku1","2"
"127","sam","sku1","2"
"128","sam","sku1","2"
"129","sam","sku1","2"
"130","sam","sku1","2"
"131","sam","sku1","2"
"132","sam","sku1","2"
"133","sam","sku1","2"
"134","sam","sku1","2"
"135","sam","sku1","2"
"136","sam","sku1","2"
"137","sam","sku1","2"
"138","sam","sku1","2"
"139","sam","sku1","2"
"140","sam","sku1","2"
"141","sam","sku1","2"
"142","sam","sku1","2"
"143","sam","sku1","2"
"144","sam","sku1","2"
"145","sam","sku1","2"
"146","sam","sku1","2"
"147","sam","sku1","2"
"148","sam","sku1","2"
"149","sam","sku1","2"
"150","sam","sku1","2"
"151","sam","sku1","2"
"152","sam","sku1","2"
"153","sam","sku1","2"
"154","sam","sku1","2"
"155","sam","sku1","2"
"156","sam","sku1","2"
"157","sam","sku1","2"
"158","sam","sku1","2"
"159","sam","sku1","2"
"160","sam","sku1","2"
"161","sam","sku1","2"
"162","sam","sku1","2"
"163","sam","sku1","2"
"164","sam","sku1","2"
"165","sam","sku1","2"
"166","sam","sku1","2"
"167","sam","sku1","2"
"168","sam","sku1","2"
"169","sam","sku1","2"
"170","sam","sku1","2"
"171","sam","sku1","2"
"172","sam","sku1","2"
"173","sam","sku1","2"
"174","sam","sku1","2"
"175","sam","sku1","2"
"176","sam","sku1","2"
"177","sam","sku1","2"
"178","sam","sku1","2"
"179","sam","sku1","2"
"180","sam","sku1","2"
"181","sam","sku1","2"
"182","sam","sku1","2"
"183","sam","sku1","2"
"184","sam","sku1","2"
"185","sam","sku1","2"
"186","sam","sku1","2"
"187","sam","sku1","2"
"188","sam","sku1","2"
"189","sam","sku1","2"
"190","sam","sku1","2"
"191","sam","sku1","2"
"192","sam","sku1","2"
"193","sam","sku1","2"
"194","sam","sku1","2"
"195","sam","sku1","2"
"196","sam","sku1","2"
"197","sam","sku1","2"
"198","sam","sku1","2"
"199","sam","sku1","2"
"200","sam","sku1","2"
"201","sam","sku1","2"
"202","sam","sku1","2"
"203","sam","sku1","2"
"204","sam","sku1","2"
"205","sam","sku1","2"
"206","sam","sku1","2"
"207","sam","sku1","2"
"208","sam","sku1","2"
"209","sam","sku1","2"
"210","sam","sku1","2"
"211","sam","sku1","2"
"212","sam","sku1","2"
"213","sam","sku1","2"
"214","sam","sku1","2"
"215","sam","sku1","2"
"216","sam","sku1","2"
"217","sam","sku1","2"
"218","sam","sku1","2"
"219","sam","sku1","2"
"220","sam","sku1","2"
"221","sam","sku1","2"
"222","sam","sku1","2"
"223","sam","sku1","2"
"224","sam","sku1","2"
"225","sam","sku1","2"
"226","sam","sku1","2"
"227","sam","sku1","2"
"228","sam","sku1","2"
"229","sam","sku1","2"
"230","sam","sku1","2"
"231","sam","sku1","2"
"232","sam","sku1","2"
"233","sam","sku1","2"
"234","sam","sku1","2"
"235","sam","sku1","2"
"236","sam","sku1","2"
"237","sam","sku1","2"
"238","sam","sku1","2"
"239","sam","sku1","2"
"240","sam","sku1","2"
"241","sam","sku1","2"
"242","sam","sku1","2"
"243","sam","sku1","2"
"244","sam","sku1","2"
"245","sam","sku1","2"
"246","sam","sku1","2"
"247","sam","sku1","2"
"248","sam","sku1","2"
"249","sam","sku1","2"
"250","sam","sku1","2"
"251","sam","sku1","2"
"252","sam","sku1","2"
"253","sam","sku1","2"
"254","sam","sku1","2"
"255","sam","sku1","2"
"256","sam","sku1","2"
"257","sam","sku1","2"
"258","sam","sku1","2"
"259","sam","sku1","2"
"260","sam","sku1","2"
"261","sam","sku1","2"
"262","sam","sku1","2"
"263","sam","sku1","2"
"264","sam","sku1","2"
"265","sam","sku1","2"
"266","sam","sku1","2"
"267","sam","sku1","2"
"268","sam","sku1","2"
"269","sam","sku1","2"
"270","sam","sku1","2"
"271","sam","sku1","2"
"272","sam","sku1","2"
"273","sam","sku1","2"
"274","sam","sku1","2"
"275","sam","sku1","2"
"276","sam","sku1","2"
"277","sam","sku1","2"
"278","sam","sku1","2"
"279","sam","sku1","2"
"280","sam","sku1","2"
"281","sam","sku1","2"
"282","sam","sku1","2"
"283","sam","sku1","2"
"284","sam","sku1","2"
"285","sam","sku1","2"
"286","sam","sku1","2"
"287","sam","sku1","2"
"288","sam","sku1","2"
"289","sam","sku1","2"
"290","sam","sku1","2"
"291","sam","sku1","2"
"292","sam","sku1","2"
"293","sam","sku1","2"
"294","sam","sku1","2"
"295","sam","sku1","2"
"296","sam","sku1","2"
"297","sam","sku1","2"
"298","sam","sku1","2"
"299","sam","sku1","2"
"300","sam","sku1","2"
"301","sam","sku1","2"
"302","sam","sku1","2"
"303","sam","sku1","2"
"304","sam","sku1","2"
"305","sam","sku1","2"
"306","sam","sku1","2"
"307","sam","sku1","2"
"308","sam","sku1","2"
"309","sam","sku1","2"
"310","sam","sku1","2"
"311","sam","sku1","2"
"312","sam","sku1","2"
"313","sam","sku1","2"
"314","sam","sku1","2"
"315","sam","sku1","2"
"316","sam","sku1","2"
"317","sam","sku1","2"
"318","sam","sku1","2"
"319","sam","sku1","2"
"320","sam","sku1","2"
"321","sam","sku1","2"
"322","sam","sku1","2"
"323","sam","sku1","2"
"324","sam","sku1","2"
"325","sam","sku1","2"
"326","sam","sku1","2"
"327","sam","sku1","2"
"328","sam","sku1","2"
"329","sam","sku1","2"
"330","sam","sku1","2"
"331","sam","sku1","2"
"332","sam","sku1","2"
"333","sam","sku1","2"
"334","sam","sku1","2"
"335","sam","sku1","2"
"336","sam","sku1","2"
"337","sam","sku1","2"
"338","sam","sku1","2"
"339","sam","sku1","2"
"340","sam","sku1","2"
"341","sam","sku1","2"
"342","sam","sku1","2"
"343","sam","sku1","2"
"344","sam","sku1","2"
"345","sam","sku1","2"
"346","sam","sku1","2"
"347","sam","sku1","2"
"348","sam","sku1","2"
"349","sam","sku1","2"
"350","sam","sku1","2"
"351","sam","sku1","2"
"352","sam","sku1","2"
"353","sam","sku1","2"
"354","sam","sku1","2"
"355","sam","sku1","2"
"356","sam","sku1","2"
"357","sam","sku1","2"
"358","sam","sku1","2"
"359","sam","sku1","2"
"360","sam","sku1","2"
"361","sam","sku1","2"
"362","sam","sku1","2"
"363","sam","sku1","2"
"364","sam","sku1","2"
"365","sam","sku1","2"
"366","sam","sku1","2"
"367","sam","sku1","2"
"368","sam","sku1","2"
"369","sam","sku1","2"
"370","sam","sku1","2"
"371","sam","sku1","2"
"372","sam","sku1","2"
"373","sam","sku1","2"
"374","sam","sku1","2"
"375","sam","sku1","2"
"376","sam","sku1","2"
"377","sam","sku1","2"
"378","sam","sku1","2"
"379","sam","sku1","2"
"380","sam","sku1","2"
"381","sam","sku1","2"
"382","sam","sku1","2"
"383","sam","sku1","2"
"384","sam","sku1","2"
"385","sam","sku1","2"
"386","sam","sku1","2"
"387","sam","sku1","2"
"388","sam","sku1","2"
"389","sam","sku1","2"
"390","sam","sku1","2"
"391","sam","sku1","2"
"392","sam","sku1","2"
"393","sam","sku1","2"
"394","sam","sku1","2"
"395","sam","sku1","2"
"396","sam","sku1","2"
"397","sam","sku1","2"
"398","sam","sku1","2"
"399","sam","sku1","2"
"400","sam","sku1","2"
"401","sam","sku1","2"
"402","sam","sku1","2"
"403","sam","sku1","2"
"404","sam","sku1","2"
"405","sam","sku1","2"
"406","sam","sku1","2"
"407","sam","sku1","2"
"408","sam","sku1","2"
"409","sam","sku1","2"
"410","sam","sku1","2"
"411","sam","sku1","2"
"412","sam","sku1","2"
"413","sam","sku1","2"
"414","sam","sku1","2"
"415","sam","sku1","2"
"416","sam","sku1","2"
"417","sam","sku1","2"
"418","sam","sku1","2"
"419","sam","sku1","2"
"420","sam","sku1","2"
"421","sam","sku1","2"
"422","sam","sku1","2"
"423","sam","sku1","2"
"424","sam","sku1","2"
"425","sam","sku1","2"
"426","sam","sku1","2"
"427","sam","sku1","2"
"428","sam","sku1","2"
"429","sam","sku1","2"
"430","sam","sku1","2"
"431","sam","sku1","2"
"432","sam","sku1","2"
"433","sam","sku1","2"
"434","sam","sku1","2"
"435","sam","sku1","2"
"436","sam","sku1","2"
"437","sam","sku1","2"
"438","sam","sku1","2"
"439","sam","sku1","2"
"440","sam","sku1","2"
"441","sam","sku1","2"
"442","sam","sku1","2"
"443","sam","sku1","2"
"444","sam","sku1","2"
"445","sam","sku1","2"
"446","sam","sku1","2"
"447","sam","sku1","2"
"448","sam","sku1","2"
"449","sam","sku1","2"
"450","sam","sku1","2"
"451","sam","sku1","2"
"452","sam","sku1","2"
"453","sam","sku1","2"
"454","sam","sku1","2"
"455","sam","sku1","2"
"456","sam","sku1","2"
"457","sam","sku1","2"
"458","sam","sku1","2"
"459","sam","sku1","2"
"460","sam","sku1","2"
"461","sam","sku1","2"
"462","sam","sku1","2"
"463","sam","sku1","2"
"464","sam","sku1","2"
"465","sam","sku1","2"
"466","sam","sku1","2"
"467","sam","sku1","2"
"468","sam","sku1","2"
"469","sam","sku1","2"
"470","sam","sku1","2"
"471","sam","sku1","2"
"472","sam","sku1","2"
"473","sam","sku1","2"
"474","sam","sku1","2"
"475","sam","sku1","2"
"476","sam","sku1","2"
"477","sam","sku1","2"
"478","sam","sku1","2"
"479","sam","sku1","2"
"480","sam","sku1","2"
"481","sam","sku1","2"
"482","sam","sku1","2"
"483","sam","sku1","2"
"484","sam","sku1","2"
"485","sam","sku1","2"
"486","sam","sku1","2"
"487","sam","sku1","2"
"488","sam","sku1","2"
"489","sam","sku1","2"
"490","sam","sku1","2"
"491","sam","sku1","2"
"492","sam","sku1","2"
"493","sam","sku1","2"
"494","sam","sku1","2"
"495","sam","sku1","2"
"496","sam","sku1","2"
"497","sam","sku1","2"
"498","sam","sku1","2"
"499","sam","sku1","2"
"500","sam","sku1","2"
"501","sam","sku1","2"
"502","sam","sku1","2"
"503","sam","sku1","2"
"504","sam","sku1","2"
"505","sam","sku1","2"
"506","sam","sku1","2"
"507","sam","sku1","2"
"508","sam","sku1","2"
"509","sam","sku1","2"
"510","sam","sku1","2"
"511","sam","sku1","2"
"512","sam","sku1","2"
"513","sam","sku1","2"
"514","sam","sku1","2"
"515","sam","sku1","2"
"516","sam","sku1","2"
"517","sam","sku1","2"
"518","sam","sku1","2"
"519","sam","sku1","2"
"520","sam","sku1","2"
"521","sam","sku1","2"
"522","sam","sku1","2"
"523","sam","sku1","2"
"524","sam","sku1","2"
"525","sam","sku1","2"
"526","sam","sku1","2"
"527","sam","sku1","2"
"528","sam","sku1","2"
"529","sam","sku1","2"
"530","sam","sku1","2"
"531","sam","sku1","2"
"532","sam","sku1","2"
"533","sam","sku1","2"
"534","sam","sku1","2"
"535","sam","sku1","2"
"536","sam","sku1","2"
"537","sam","sku1","2"
"538","sam","sku1","2"
"539","sam","sku1","2"
"540","sam","sku1","2"
"541","sam","sku1","2"
"542","sam","sku1","2"
"543","sam","sku1","2"
"544","sam","sku1","2"
"545","sam","sku1","2"
"546","sam","sku1","2"
"547","sam","sku1","2"
"548","sam","sku1","2"
"549","sam","sku1","2"
"550","sam","sku1","2"
"551","sam","sku1","2"
"552","sam","sku1","2"
"553","sam","sku1","2"
"554","sam","sku1","2"
"555","sam","sku1","2"
"556","sam","sku1","2"
"557","sam","sku1","2"
"558","sam","sku1","2"
"559","sam","sku1","2"
"560","sam","sku1","2"
"561","sam","sku1","2"
"562","sam","sku1","2"
"563","sam","sku1","2"
"564","sam","sku1","2"
"565","sam","sku1","2"
"566","sam","sku1","2"
"567","sam","sku1","2"
"568","sam","sku1","2"
"569","sam","sku1","2"
"570","sam","sku1","2"
"571","sam","sku1","2"
"572","sam","sku1","2"
"573","sam","sku1","2"
"574","sam","sku1","2"
"575","sam","sku1","2"
"576","sam","sku1","2"
"577","sam","sku1","2"
"578","sam","sku1","2"
"579","sam","sku1","2"
"580","sam","sku1","2"
"581","sam","sku1","2"
"582","sam","sku1","2"
"583","sam","sku1","2"
"584","sam","sku1","2"
"585","sam","sku1","2"
"586","sam","sku1","2"
"587","sam","sku1","2"
"588","sam","sku1","2"
"589","sam","sku1","2"
"590","sam","sku1","2"
"591","sam","sku1","2"
"592","sam","sku1","2"
"593","sam","sku1","2"
"594","sam","sku1","2"
"595","sam","sku1","2"
"596","sam","sku1","2"
"597","sam","sku1","2"
"598","sam","sku1","2"
"599","sam","sku1","2"
"600","sam","sku1","2"
"601","sam","sku1","2"
"602","sam","sku1","2"
"603","sam","sku1","2"
"604","sam","sku1","2"
"605","sam","sku1","2"
"606","sam","sku1","2"
"607","sam","sku1","2"
"608","sam","sku1","2"
"609","sam","sku1","2"
"610","sam","sku1","2"
"611","sam","sku1","2"
"612","sam","sku1","2"
"613","sam","sku1","2"
"614","sam","sku1","2"
"615","sam","sku1","2"
"616","sam","sku1","2"
"617","sam","sku1","2"
"618","sam","sku1","2"
"619","sam","sku1","2"
"620","sam","sku1","2"
"621","sam","sku1","2"
"622","sam","sku1","2"
"623","sam","sku1","2"
"624","sam","sku1","2"
"625","sam","sku1","2"
"626","sam","sku1","2"
"627","sam","sku1","2"
"628","sam","sku1","2"
"629","sam","sku1","2"
"630","sam","sku1","2"
"631","sam","sku1","2"
"632","sam","sku1","2"
"633","sam","sku1","2"
"634","sam","sku1","2"
"635","sam","sku1","2"
"636","sam","sku1","2"
"637","sam","sku1","2"
"638","sam","sku1","2"
"639","sam","sku1","2"
"640","sam","sku1","2"
"641","sam","sku1","2"
"642","sam","sku1","2"
"643","sam","sku1","2"
"644","sam","sku1","2"
"645","sam","sku1","2"
"646","sam","sku1","2"
"647","sam","sku1","2"
"648","sam","sku1","2"
"649","sam","sku1","2"
"650","sam","sku1","2"
"651","sam","sku1","2"
"652","sam","sku1","2"
"653","sam","sku1","2"
"654","sam","sku1","2"
"655","sam","sku1","2"
"656","sam","sku1","2"
"657","sam","sku1","2"
"658","sam","sku1","2"
"659","sam","sku1","2"
"660","sam","sku1","2"
"661","sam","sku1","2"
"662","sam","sku1","2"
"663","sam","sku1","2"
"664","sam","sku1","2"
"665","sam","sku1","2"
"666","sam","sku1","2"
"667","sam","sku1","2"
"668","sam","sku1","2"
"669","sam","sku1","2"
"670","sam","sku1","2"
"671","sam","sku1","2"
"672","sam","sku1","2"
"673","sam","sku1","2"
"674","sam","sku1","2"
"675","sam","sku1","2"
"676","sam","sku1","2"
"677","sam","sku1","2"
"678","sam","sku1","2"
"679","sam","sku1","2"
"680","sam","sku1","2"
"681","sam","sku1","2"
"682","sam","sku1","2"
"683","sam","sku1","2"
"684","sam","sku1","2"
"685","sam","sku1","2"
"686","sam","sku1","2"
"687","sam","sku1","2"
"688","sam","sku1","2"
"689","sam","sku1","2"
"690","sam","sku1","2"
"691","sam","sku1","2"
"692","sam","sku1","2"
"693","sam","sku1","2"
"694","sam","sku1","2"
"695","sam","sku1","2"
"696","sam","sku1","2"
"697","sam","sku1","2"
"698","sam","sku1","2"
"699","sam","sku1","2"
"700","sam","sku1","2"
"701","sam","sku1","2"
"702","sam","sku1","2"
"703","sam","sku1","2"
"704","sam","sku1","2"
"705","sam","sku1","2"
"706","sam","sku1","2"
"707","sam","sku1","2"
"708","sam","sku1","2"
"709","sam","sku1","2"
"710","sam","sku1","2"
"711","sam","sku1","2"
"712","sam","sku1","2"
"713","sam","sku1","2"
"714","sam","sku1","2"
"715","sam","sku1","2"
"716","sam","sku1","2"
"717","sam","sku1","2"
"718","sam","sku1","2"
"719","sam","sku1","2"
"720","sam","sku1","2"
"721","sam","sku1","2"
"722","sam","sku1","2"
"723","sam","sku1","2"
"724","sam","sku1","2"
"725","sam","sku1","2"
"726","sam","sku1","2"
"727","sam","sku1","2"
"728","sam","sku1","2"
"729","sam","sku1","2"
"730","sam","sku1","2"
"731","sam","sku1","2"
"732","sam","sku1","2"
"733","sam","sku1","2"
"734","sam","sku1","2"
"735","sam","sku1","2"
"736","sam","sku1","2"
"737","sam","sku1","2"
"738","sam","sku1","2"
"739","sam","sku1","2"
"740","sam","sku1","2"
"741","sam","sku1","2"
"742","sam","sku1","2"
"743","sam","sku1","2"
"744","sam","sku1","2"
"745","sam","sku1","2"
"746","sam","sku1","2"
"747","sam","sku1","2"
"748","sam","sku1","2"
"749","sam","sku1","2"
"750","sam","sku1","2"
"751","sam","sku1","2"
"752","sam","sku1","2"
"753","sam","sku1","2"
"754","sam","sku1","2"
"755","sam","sku1","2"
"756","sam","sku1","2"
"757","sam","sku1","2"
"758","sam","sku1","2"
"759","sam","sku1","2"
"760","sam","sku1","2"
"761","sam","sku1","2"
"762","sam","sku1","2"
"763","sam","sku1","2"
"764","sam","sku1","2"
"765","sam","sku1","2"
"766","sam","sku1","2"
"767","sam","sku1","2"
"768","sam","sku1","2"
"769","sam","sku1","2"
"770","sam","sku1","2"
"771","sam","sku1","2"
"772","sam","sku1","2"
"773","sam","sku1","2"
"774","sam","sku1","2"
"775","sam","sku1","2"
"776","sam","sku1","2"
"777","sam","sku1","2"
"778","sam","sku1","2"
"779","sam","sku1","2"
"780","sam","sku1","2"
"781","sam","sku1","2"
"782","sam","sku1","2"
"783","sam","sku1","2"
"784","sam","sku1","2"
"785","sam","sku1","2"
"786","sam","sku1","2"
"787","sam","sku1","2"
"788","sam","sku1","2"
"789","sam","sku1","2"
"790","sam","sku1","2"
"791","sam","sku1","2"
"792","sam","sku1","2"
"793","sam","sku1","2"
"794","sam","sku1","2"
"795","sam","sku1","2"
"796","sam","sku1","2"
"797","sam","sku1","2"
"798","sam","sku1","2"
"799","sam","sku1","2"
"800","sam","sku1","2"
"801","sam","sku1","2"
"802","sam","sku1","2"
"803","sam","sku1","2"
"804","sam","sku1","2"
"805","sam","sku1","2"
"806","sam","sku1","2"
"807","sam","sku1","2"
"808","sam","sku1","2"
"809","sam","sku1","2"
"810","sam","sku1","2"
"811","sam","sku1","2"
"812","sam","sku1","2"
"813","sam","sku1","2"
"814","sam","sku1","2"
"815","sam","sku1","2"
"816","sam","sku1","2"
"817","sam","sku1","2"
"818","sam","sku1","2"
"819","sam","sku1","2"
"820","sam","sku1","2"
"821","sam","sku1","2"
"822","sam","sku1","2"
"823","sam","sku1","2"
"824","sam","sku1","2"
"825","sam","sku1","2"
"826","sam","sku1","2"
"827","sam","sku1","2"
"828","sam","sku1","2"
"829","sam","sku1","2"
"830","sam","sku1","2"
"831","sam","sku1","2"
"832","sam","sku1","2"
"833","sam","sku1","2"
"834","sam","sku1","2"
"835","sam","sku1","2"
"836","sam","sku1","2"
"837","sam","sku1","2"
"838","sam","sku1","2"
"839","sam","sku1","2"
"840","sam","sku1","2"
"841","sam","sku1","2"
"842","sam","sku1","2"
"843","sam","sku1","2"
"844","sam","sku1","2"
"845","sam","sku1","2"
"846","sam","sku1","2"
"847","sam","sku1","2"
"848","sam","sku1","2"
"849","sam","sku1","2"
"850","sam","sku1","2"
"851","sam","sku1","2"
"852","sam","sku1","2"
"853","sam","sku1","2"
"854","sam","sku1","2"
"855","sam","sku1","2"
"856","sam","sku1","2"
"857","sam","sku1","2"
"858","sam","sku1","2"
"859","sam","sku1","2"
"860","sam","sku1","2"
"861","sam","sku1","2"
"862","sam","sku1","2"
"863","sam","sku1","2"
"864","sam","sku1","2"
"865","sam","sku1","2"
"866","sam","sku1","2"
"867","sam","sku1","2"
"868","sam","sku1","2"
"869","sam","sku1","2"
"870","sam","sku1","2"
"871","sam","sku1","2"
"872","sam","sku1","2"
"873","sam","sku1","2"
"874","sam","sku1","2"
"875","sam","sku1","2"
"876","sam","sku1","2"
"877","sam","sku1","2"
"878","sam","sku1","2"
"879","sam","sku1","2"
"880","sam","sku1","2"
"881","sam","sku1","2"
"882","sam","sku1","2"
"883","sam","sku1","2"
"884","sam","sku1","2"
"885","sam","sku1","2"
"886","sam","sku1","2"
"887","sam","sku1","2"
"888","sam","sku1","2"
"889","sam","sku1","2"
"890","sam","sku1","2"
"891","sam","sku1","2"
"892","sam","sku1","2"
"893","sam","sku1","2"
"894","sam","sku1","2"
"895","sam","sku1","2"
"896","sam","sku1","2"
"897","sam","sku1","2"
"898","sam","sku1","2"
"899","sam","sku1","2"
"900","sam","sku1","2"
"901","sam","sku1","2"
"902","sam","sku1","2"
"903","sam","sku1","2"
"904","sam","sku1","2"
"905","sam","sku1","2"
"906","sam","sku1","2"
"907","sam","sku1","2"
"908","sam","sku1","2"
"909","sam","sku1","2"
"910","sam","sku1","2"
"911","sam","sku1","2"
"912","sam","sku1","2"
"913","sam","sku1","2"
"914","sam","sku1","2"
"915","sam","sku1","2"
"916","sam","sku1","2"
"917","sam","sku1","2"
"918","sam","sku1","2"
"919","sam","sku1","2"
"920","sam","sku1","2"
"921","sam","sku1","2"
"922","sam","sku1","2"
"923","sam","sku1","2"
"924","sam","sku1","2"
"925","sam","sku1","2"
"926","sam","sku1","2"
"927","sam","sku1","2"
"928","sam","sku1","2"
"929","sam","sku1","2"
"930","sam","sku1","2"
"931","sam","sku1","2"
"932","sam","sku1","2"
"933","sam","sku1","2"
"934","sam","sku1","2"
"935","sam","sku1","2"
"936","sam","sku1","2"
"937","sam","sku1","2"
"938","sam","sku1","2"
"939","sam","sku1","2"
"940","sam","sku1","2"
"941","sam","sku1","2"
"942","sam","sku1","2"
"943","sam","sku1","2"
"944","sam","sku1","2"
"945","sam","sku1","2"
"946","sam","sku1","2"
"947","sam","sku1","2"
"948","sam","sku1","2"
"949","sam","sku1","2"
"950","sam","sku1","2"
"951","sam","sku1","2"
"952","sam","sku1","2"
"953","sam","sku1","2"
"954","sam","sku1","2"
"955","sam","sku1","2"
"956","sam","sku1","2"
"957","sam","sku1","2"
"958","sam","sku1","2"
"959","sam","sku1","2"
"960","sam","sku1","2"
"961","sam","sku1","2"
"962","sam","sku1","2"
"963","sam","sku1","2"
"964","sam","sku1","2"
"965","sam","sku1","2"
"966","sam","sku1","2"
"967","sam","sku1","2"
"968","sam","sku1","2"
"969","sam","sku1","2"
"970","sam","sku1","2"
"971","sam","sku1","2"
"972","sam","sku1","2"
"973","sam","sku1","2"
"974","sam","sku1","2"
"975","sam","sku1","2"
"976","sam","sku1","2"
"977","sam","sku1","2"
"978","sam","sku1","2"
"979","sam","sku1","2"
"980","sam","sku1","2"
"981","sam","sku1","2"
"982","sam","sku1","2"
"983","sam","sku1","2"
"984","sam","sku1","2"
"985","sam","sku1","2"
"986","sam","sku1","2"
"987","sam","sku1","2"
"988","sam","sku1","2"
"989","sam","sku1","2"
"990","sam","sku1","2"
"991","sam","sku1","2"
"992","sam","sku1","2"
"993","sam","sku1","2"
"994","sam","sku1","2"
"995","sam","sku1","2"
"996","sam","sku1","2"
"997","sam","sku1","2"
"998","sam","sku1","2"
"999","sam","sku1","2"
"1000","sam","sku1","2"
